Date,Open,High,Low,Close,Adj Close,Volume
26-07-2000,146.96875,147.15625,145.640625,145.875,96.064133,12062500
27-07-2000,145.9375,146.625,144.6875,145.375,95.734886,7652600
28-07-2000,145.71875,145.90625,141.515625,142.09375,93.574051,6229500
31-07-2000,142.9375,144.125,142.0625,143,94.170837,5265500
01-08-2000,143.625,144.71875,143.125,143.875,94.747055,3946600
02-08-2000,143.875,145.40625,143.625,144.59375,95.220375,7439800
03-08-2000,142.875,145.8125,142.625,145.59375,95.878929,4607100
04-08-2000,146.3125,146.71875,145.40625,146.375,96.393356,3686600
07-08-2000,146.71875,148.4375,146.375,148.125,97.545792,4159800
08-08-2000,147.5,148.8125,147.5,148.6875,97.916214,3658700
09-08-2000,149.140625,149.21875,147.375,147.4375,97.093071,5383800
10-08-2000,147.53125,147.859375,146.28125,146.71875,96.619736,4193400
11-08-2000,146.625,148,145.5625,147.40625,97.072502,5089400
14-08-2000,147.78125,149.5625,147.0625,149.28125,98.307274,2966700
15-08-2000,149.34375,149.8125,148.5625,149.15625,98.22496,5564600
16-08-2000,149.3125,149.9375,147.84375,148.625,97.875122,5191600
17-08-2000,148.6875,150.4375,148.34375,150.1875,98.904068,5652200
18-08-2000,150.375,150.375,149.21875,149.6875,98.574837,4626400
21-08-2000,150.03125,150.71875,149.40625,150.5,99.109825,2380600
22-08-2000,150.5625,151.3125,150.09375,150.25,98.945198,3075300
23-08-2000,149.8125,151.28125,149.28125,150.84375,99.336212,5483200
24-08-2000,151.15625,151.5,150.5,151.3125,99.644913,4529000
25-08-2000,151.15625,151.625,150.9375,151.25,99.603752,2822200
28-08-2000,151.25,152.90625,151.25,151.765625,99.943283,5518700
29-08-2000,151.4375,151.875,150.90625,151.796875,99.963913,3561900
30-08-2000,151.3125,151.5,150.34375,150.34375,99.006958,3964800
31-08-2000,151.0625,153.09375,150.90625,152.34375,100.32402,4863100
01-09-2000,153.25,153.59375,152,152.5,100.426903,3191200
05-09-2000,151.875,152.203125,150.8125,151.28125,99.624352,3470800
06-09-2000,151.1875,151.953125,149.53125,149.5625,98.492477,4322200
07-09-2000,150.25,151.078125,149.828125,150.84375,99.336212,4265500
08-09-2000,150.28125,150.5,149.328125,149.8125,98.657104,3518200
11-09-2000,149.75,151.1875,148.6875,149.59375,98.513023,3937500
12-09-2000,149.75,150.25,148.4375,148.5,97.79277,4769100
13-09-2000,148,149.34375,147.65625,148.890625,98.049995,7691600
14-09-2000,149.875,149.9375,148.15625,149.640625,98.543976,3397100
15-09-2000,148.1875,148.25,146,146,96.387978,4085700
18-09-2000,146.375,146.96875,144.203125,144.65625,95.500839,5109300
19-09-2000,145.125,146.3125,144.703125,145.96875,96.367416,6588200
20-09-2000,145.6875,146.03125,143.15625,144.890625,95.655594,6508100
21-09-2000,144.46875,145.5625,142.625,142.6875,94.201096,5972300
22-09-2000,142.625,145.3125,142.421875,145.28125,95.913475,7791300
25-09-2000,145.9375,146.0625,143.71875,144.25,95.232643,9726300
26-09-2000,144.375,145,142.40625,142.40625,94.01545,5302400
27-09-2000,143.5625,143.96875,142.125,143.15625,94.510582,7186200
28-09-2000,143.1875,146.328125,142.890625,145,95.727783,7036400
29-09-2000,145.46875,145.96875,143.625,143.625,94.819984,9333600
02-10-2000,144.28125,144.90625,143.140625,143.84375,94.964432,5517800
03-10-2000,144.53125,145.75,142.28125,142.5,94.077339,9347200
04-10-2000,142.875,144.25,141.75,143.6875,94.861351,6148900
05-10-2000,143.40625,144.84375,143.3125,144.1875,95.191406,4566900
06-10-2000,143.875,144.640625,139.75,141.0625,93.128265,10014900
09-10-2000,141.3125,141.3125,139.375,140,92.426811,4508000
10-10-2000,140.09375,141.25,137.6875,137.6875,90.900124,6104700
11-10-2000,137.625,138.625,135.125,136.53125,90.136833,10346000
12-10-2000,137.28125,137.59375,132.78125,133.125,87.887985,12336900
13-10-2000,132.9375,137.65625,132.875,137.5625,90.817581,11778800
16-10-2000,137.40625,138.234375,136.6875,138.1875,91.230247,5659000
17-10-2000,138.4375,138.5625,134.40625,134.75,88.960823,7831700
18-10-2000,132.625,136.125,130.15625,134.25,88.63073,10897300
19-10-2000,136.84375,139.453125,136.4375,139.3125,91.972969,8767300
20-10-2000,138.375,141.1875,138.375,139.90625,92.364929,7373500
23-10-2000,139.9375,141.03125,138.9375,140.53125,92.77755,5290000
24-10-2000,140.96875,141.9375,139,139.59375,92.158669,5750700
25-10-2000,138.75,139.5625,136.125,136.3125,89.992371,9137600
26-10-2000,137.125,137.65625,134.03125,136.6875,90.239952,9345800
27-10-2000,137.875,139.28125,136.625,139.28125,91.95237,9762900
30-10-2000,138.4375,141.09375,138.15625,140.53125,92.77755,10154100
31-10-2000,141.015625,143.6875,140.0625,142.953125,94.376434,7752400
01-11-2000,142.25,143.25,141.21875,142.46875,94.056679,6753600
02-11-2000,143.15625,143.90625,142.515625,142.703125,94.211464,11395100
03-11-2000,143.46875,143.75,142.375,142.78125,94.26297,5187100
06-11-2000,143.15625,144.296875,143.03125,143.78125,94.923164,4042500
07-11-2000,143.140625,144,142.5625,143.75,94.902534,5231300
08-11-2000,144.0625,144.0625,140.5625,140.5625,92.798218,6123300
09-11-2000,140,141.21875,137.25,140.03125,92.447456,10635300
10-11-2000,139,139.46875,136.53125,136.625,90.198692,8569500
13-11-2000,135.625,136.984375,133.015625,135.5625,89.497238,17285300
14-11-2000,137.46875,139.625,137,139.125,91.849167,7668900
15-11-2000,139.0625,140.109375,137.75,139.5625,92.137978,8837700
16-11-2000,138.578125,139.875,137.3125,137.375,90.693832,6684100
17-11-2000,137.3125,139,135.75,136.640625,90.209,6551100
20-11-2000,135.75,136.375,134.3125,134.6875,88.919579,5458500
21-11-2000,134.875,136.1875,133.515625,135.375,89.373444,7684300
22-11-2000,134.34375,134.875,132.125,132.140625,87.238136,5736900
24-11-2000,133.625,134.96875,133.625,134.84375,89.022736,3411600
27-11-2000,136.46875,136.6875,135.3125,136.03125,89.806702,5992000
28-11-2000,135.125,136.59375,133.640625,133.6875,88.259361,5336100
29-11-2000,134.375,135.90625,133.265625,133.4375,88.094276,6914100
30-11-2000,132.5,133.5,129.75,132.28125,87.330948,11201600
01-12-2000,133.1875,134.0625,131,132.21875,87.289726,7587200
04-12-2000,131.875,133.875,131.5,133.34375,88.032433,6996600
05-12-2000,134.875,138.25,134.40625,137.71875,90.920753,8883400
06-12-2000,137.78125,138.34375,135.03125,135.515625,89.466286,12888000
07-12-2000,134.875,135.875,133.65625,133.65625,88.238708,6529100
08-12-2000,137.0625,139.46875,133.875,133.96875,88.445107,10276300
11-12-2000,137.375,139.5625,136.71875,138.625,91.519073,6405600
12-12-2000,138.1875,138.8125,137.375,138.03125,91.12709,5022900
13-12-2000,139.25,139.40625,136.03125,136.140625,89.878914,6070500
14-12-2000,135.875,136.5,134.03125,134.40625,88.733871,7678400
15-12-2000,133.125,133.125,130.5625,130.96875,86.729691,9065300
18-12-2000,132.0625,133.46875,131.765625,132.71875,87.888588,7235400
19-12-2000,132.46875,134.96875,130.015625,130.015625,86.098526,9616600
20-12-2000,128.625,128.9375,126.09375,126.25,83.604851,9994300
21-12-2000,126,128.859375,125.53125,127.125,84.184288,14331500
22-12-2000,129,131.109375,128.84375,130.9375,86.708969,10182900
26-12-2000,130.84375,132.34375,130.28125,132.34375,87.640251,4665300
27-12-2000,131.75,133.734375,131.25,133.3125,88.281746,4854100
28-12-2000,132.8125,133.875,132.59375,133.71875,88.550789,8358700
29-12-2000,134.0625,134.28125,131.1875,131.1875,86.874557,8774600
02-01-2001,132,132.15625,127.5625,128.8125,85.301804,8737500
03-01-2001,128.3125,136,127.65625,135,89.399261,19431600
04-01-2001,134.9375,135.46875,133,133.546875,88.436958,9219000
05-01-2001,133.46875,133.625,129.1875,129.1875,85.55011,12911400
08-01-2001,129.875,130.1875,127.6875,130.1875,86.212349,6625300
09-01-2001,131.046875,131.5,129.421875,129.84375,85.984673,5702400
10-01-2001,129,132.125,128.8125,132.125,87.495384,8746100
11-01-2001,131.09375,133.484375,131.09375,132.25,87.578186,7245100
12-01-2001,132.6875,133.71875,131.28125,132,87.412598,7244000
16-01-2001,132,133.1875,131.515625,132.84375,87.971352,8542200
17-01-2001,134.84375,135.046875,132.640625,133.453125,88.37487,7851400
18-01-2001,133.4375,135.703125,132.9375,134.78125,89.254402,8107000
19-01-2001,136.1875,136.1875,133.875,134.015625,88.747383,7782500
22-01-2001,134.25,135.78125,133.5625,134.90625,89.337135,7050900
23-01-2001,134.46875,136.65625,134.15625,135.96875,90.040779,8463100
24-01-2001,136.25,137.3125,135.84375,136.375,90.309761,6199900
25-01-2001,136.25,137.25,135.65625,136.03125,90.082153,10818300
26-01-2001,135.15625,136.125,134.453125,135.875,89.978691,7136800
29-01-2001,135.5,136.899994,135.369995,136.600006,90.458794,6705900
30-01-2001,136.300003,137.919998,135.789993,137.800003,91.253464,7069100
31-01-2001,137.399994,138.699997,136.600006,137.020004,90.736908,9706900
01-02-2001,137.100006,137.949997,136.25,137.929993,91.339539,8239100
02-02-2001,137.399994,137.990005,134.75,134.800003,89.266815,8276600
05-02-2001,134.800003,135.940002,134.75,135.789993,89.922401,4352900
06-02-2001,135.300003,136.699997,135.220001,135.389999,89.657532,7106700
07-02-2001,134.720001,135.399994,133.679993,134.690002,89.193985,5748700
08-02-2001,134.800003,135.399994,133.100006,133.119995,88.154266,5943300
09-02-2001,133.350006,133.350006,131.259995,131.839996,87.306633,9913000
12-02-2001,131.699997,133.5,131.699997,133.350006,88.306549,5804400
13-02-2001,133.699997,134.169998,132,132.259995,87.584785,6587600
14-02-2001,132.649994,132.649994,130.660004,132.059998,87.452354,8400100
15-02-2001,132.839996,133.520004,131.990005,133.339996,88.299973,5929800
16-02-2001,131,131.289993,129.300003,130.399994,86.353065,6434900
20-02-2001,131.039993,131.139999,128.100006,128.389999,85.021988,5760000
21-02-2001,127.900002,128.839996,125.5,125.620003,83.187645,10910800
22-02-2001,126.349998,126.540001,123.019997,125.809998,83.313507,21281600
23-02-2001,125.080002,125.540001,121.800003,124.959999,82.75058,20173000
26-02-2001,125.800003,127.620003,124.5,127.620003,84.512123,11503700
27-02-2001,126.800003,127.839996,125.510002,126.440002,83.730675,11415000
28-02-2001,126.75,126.839996,123.269997,123.949997,82.081764,14825800
01-03-2001,124.050003,124.599998,121.75,124.599998,82.512192,14672000
02-03-2001,122.5,125.650002,122.300003,123.610001,81.856621,12564300
05-03-2001,124.150002,124.779999,123.809998,124.739998,82.604904,5293200
06-03-2001,126.349998,127.75,125.489998,126.080002,83.492271,6917000
07-03-2001,126.900002,127.040001,125.760002,126.980003,84.08828,6371700
08-03-2001,126.599998,127.239998,126.139999,127.120003,84.180969,6055000
09-03-2001,126.099998,126.099998,123.110001,123.360001,81.691055,10020300
12-03-2001,122.339996,122.5,117.75,118.080002,78.19455,13972900
13-03-2001,119.400002,120.440002,117.529999,120.019997,79.479263,12888000
14-03-2001,117.050003,119.290001,115.75,117.650002,77.909805,19883400
15-03-2001,118.449997,118.860001,117.360001,117.68,77.929665,10370300
16-03-2001,117.129997,117.400002,114.809998,115.010002,76.366608,58514600
19-03-2001,115.760002,117.690002,114.82,117.349998,77.920364,10067800
20-03-2001,117.900002,118.459999,114.110001,114.199997,75.828743,15083900
21-03-2001,114.18,115.260002,111.900002,112.260002,74.540611,19004600
22-03-2001,112.019997,112.599998,108.040001,111.120003,73.783646,28624800
23-03-2001,113.25,114.660004,111.5,114.480003,76.014679,12861700
26-03-2001,115.699997,116.269997,114.769997,115.940002,76.984138,9943800
27-03-2001,115.620003,118.650002,115.279999,118.309998,78.557785,12880700
28-03-2001,116.900002,116.949997,114.900002,115.040001,76.386536,10953300
29-03-2001,114.699997,116.5,112.139999,115.480003,76.67865,12060300
30-03-2001,115.550003,116.690002,114.5,116.690002,77.482117,9183600
02-04-2001,116.300003,117.379997,113.800003,114.199997,75.828743,10561000
03-04-2001,113.980003,114.150002,110.059998,110.389999,73.298935,12836000
04-04-2001,110.57,112.099998,109.300003,110.849998,73.60437,14884300
05-04-2001,113.300003,115.489998,112.5,115.050003,76.393204,21522800
06-04-2001,113.989998,114.400002,112.059998,113.300003,75.231171,14937800
09-04-2001,114,114.989998,112.779999,114.559998,76.067795,9034300
10-04-2001,115.449997,117.75,115.169998,116.650002,77.455536,17873600
11-04-2001,118.779999,118.989998,116.139999,116.730003,77.508659,12722300
12-04-2001,116.300003,118.940002,115.959999,118.849998,78.916359,9233200
16-04-2001,118.290001,118.889999,116.910004,117.599998,78.086372,7350000
17-04-2001,117.309998,119.660004,117.019997,119.260002,79.188599,10924700
18-04-2001,121.059998,126,120.690002,124,82.335999,32481600
19-04-2001,124.25,125.839996,123.580002,125.650002,83.431549,13809900
20-04-2001,124.900002,125.400002,123.660004,124.5,82.667976,7626700
23-04-2001,123.650002,123.889999,121.910004,122.239998,81.167305,8451800
24-04-2001,122.519997,123.650002,121.099998,121.580002,80.729095,10044700
25-04-2001,121.419998,123.669998,120.949997,123.169998,81.784859,8249000
26-04-2001,123.730003,125.220001,123.5,123.720001,82.15004,10590400
27-04-2001,124.919998,125.839996,124.199997,125.779999,83.517899,7938700
30-04-2001,126.449997,127.269997,124.669998,126.660004,84.102203,10766900
01-05-2001,125.07,127.150002,124.599998,127.050003,84.36116,10578000
02-05-2001,127.410004,127.690002,126,126.82,84.208427,9572900
03-05-2001,126.129997,126.150002,124.220001,125.209999,83.139427,9926200
04-05-2001,123.650002,127.349998,123.440002,127.339996,84.553696,12145300
07-05-2001,126.860001,127.379997,126.230003,126.239998,83.823303,7185200
08-05-2001,126.860001,127.099998,125.559998,126.18,83.783493,6952600
09-05-2001,125.25,126.550003,125.059998,125.650002,83.431549,9507400
10-05-2001,127.260002,127.5,125.769997,126.019997,83.677254,6872400
11-05-2001,126,126.489998,124.400002,125.150002,83.099579,7734400
14-05-2001,124.900002,125.440002,124.459999,125.400002,83.265549,7914000
15-05-2001,125.550003,126.5,124.849998,125.980003,83.650696,9782200
16-05-2001,124.839996,129.199997,124.620003,128.949997,85.622765,14909000
17-05-2001,129,130.080002,128.559998,129.149994,85.755577,11824600
18-05-2001,129.089996,129.740005,128.100006,129.740005,86.147324,6683100
21-05-2001,129.839996,131.839996,129.149994,131.649994,87.41555,11531500
22-05-2001,131.830002,132.089996,131.070007,131.479996,87.30265,8342700
23-05-2001,131.050003,131.050003,129.25,129.25,85.821976,12330800
24-05-2001,129.470001,130,128.550003,129.630005,86.07428,7902800
25-05-2001,129.649994,129.699997,127.900002,128.100006,85.058342,7425000
29-05-2001,128.220001,128.350006,126.900002,127.080002,84.381065,9003900
30-05-2001,126.589996,127.089996,125,125.300003,83.19912,10041800
31-05-2001,125.43,126.760002,125.260002,125.949997,83.63076,9874200
01-06-2001,126.199997,127.099998,125.120003,126.730003,84.148689,8848300
04-06-2001,126.800003,127.43,126.080002,127.339996,84.553696,5623500
05-06-2001,127.489998,129.229996,127.269997,128.800003,85.52314,9115400
06-06-2001,128.830002,128.830002,127.360001,127.730003,84.812691,12064900
07-06-2001,127.050003,128.350006,127,128.190002,85.118126,7355300
08-06-2001,127.699997,127.870003,126.139999,127,84.328018,8170600
11-06-2001,126.709999,126.989998,125.410004,126.099998,83.7304,7012200
12-06-2001,124.860001,126.739998,124.040001,125.879997,83.584274,9364400
13-06-2001,126.169998,126.580002,124.650002,124.800003,82.867142,7629400
14-06-2001,124.18,124.300003,121.75,122,81.007957,12603000
15-06-2001,120.910004,122.400002,120.400002,121.849998,81.138458,16821100
18-06-2001,121.650002,122.440002,120.910004,121.260002,80.745636,11368300
19-06-2001,122.379997,122.889999,120.889999,121.790001,81.098503,7732300
20-06-2001,121.190002,122.860001,121.099998,122.43,81.524673,8787200
21-06-2001,122.220001,124.309998,122.150002,123.82,82.450264,12259100
22-06-2001,123.489998,123.589996,122.160004,122.849998,81.804344,12212000
25-06-2001,123.279999,123.440002,121.5,121.720001,81.051903,8406800
26-06-2001,120.900002,122.389999,120.57,121.550003,80.938705,8005800
27-06-2001,121.599998,122.239998,120.910004,121.480003,80.892097,10105100
28-06-2001,122,123.940002,121.93,122.150002,81.338219,10269300
29-06-2001,122.800003,124.010002,122.260002,122.599998,81.637871,9824200
02-07-2001,122.800003,124.32,122.620003,124.129997,82.656662,8522200
03-07-2001,123.980003,124.099998,123.050003,124.099998,82.636719,3303100
05-07-2001,123.07,123.650002,121.660004,121.68,81.025284,5517900
06-07-2001,121.309998,121.489998,119.050003,119.050003,79.273987,11665900
09-07-2001,119.489998,120.540001,119.199997,119.699997,79.706802,8339300
10-07-2001,120.290001,120.639999,118.209999,118.260002,78.747925,8630700
11-07-2001,118.099998,118.889999,117.089996,118.379997,78.827881,15328600
12-07-2001,119.5,121.470001,119.309998,121.190002,80.698982,12002800
13-07-2001,120.839996,122.32,120.620003,122.239998,81.39817,10433800
16-07-2001,121.769997,122.279999,120.290001,120.709999,80.379372,6915300
17-07-2001,120.199997,121.949997,119.830002,121.839996,81.131805,7469800
18-07-2001,120.559998,121.639999,120.059998,121.010002,80.579147,7709300
19-07-2001,122.18,122.980003,120.760002,122.07,81.284973,10082900
20-07-2001,121.150002,121.940002,120.919998,121.339996,80.798889,6705800
23-07-2001,121.800003,121.879997,118.949997,118.949997,79.207413,8065200
24-07-2001,119,119.199997,116.75,117.800003,78.44165,12269000
25-07-2001,117.919998,119.480003,117.459999,119.099998,79.307281,12088500
26-07-2001,119.059998,120.849998,118.559998,120.349998,80.139656,12898200
27-07-2001,120.830002,121.349998,119.910004,120.809998,80.445953,8478800
30-07-2001,121.190002,121.349998,120.300003,120.849998,80.472588,8547700
31-07-2001,121,122.68,120.800003,121.349998,80.805519,11918100
01-08-2001,121.970001,122.699997,121.550003,122.110001,81.311615,11940800
02-08-2001,123.230003,123.25,121.889999,122.610001,81.644562,11070100
03-08-2001,122.360001,122.360001,120.900002,121.940002,81.198441,10816300
06-08-2001,121.349998,121.510002,120.099998,120.300003,80.106331,8550100
07-08-2001,120.269997,121.199997,119.910004,120.769997,80.419304,8865100
08-08-2001,120.120003,121.160004,118.43,118.529999,78.927727,15183800
09-08-2001,118.699997,118.970001,117.860001,118.879997,79.160774,14118500
10-08-2001,118.800003,119.839996,117.339996,119.290001,79.433807,11173300
13-08-2001,119.599998,119.849998,118.809998,119.32,79.453773,7431600
14-08-2001,120.139999,120.349998,118.800003,119.269997,79.420479,13178100
15-08-2001,119.230003,119.610001,118.080002,118.239998,78.73465,8520600
16-08-2001,117.800003,118.75,117,118.650002,79.007614,10734700
17-08-2001,117.650002,117.870003,116.010002,116.75,77.742439,11604600
20-08-2001,116.800003,117.900002,116.550003,117.830002,78.461594,10417400
21-08-2001,117.800003,118.540001,115.800003,115.82,77.123177,14480800
22-08-2001,116.75,117.43,115.779999,117.019997,77.922264,11752300
23-08-2001,116.959999,117.519997,116.489998,116.599998,77.642563,8744100
24-08-2001,117.209999,119.129997,116.739998,119.019997,79.254013,11687700
27-08-2001,118.970001,119.199997,118.260002,118.309998,78.781219,7425100
28-08-2001,118.279999,118.489998,116.580002,116.580002,77.629257,12046600
29-08-2001,117.129997,117.18,115.169998,115.540001,76.936729,16180000
30-08-2001,114.849998,115.739998,112.040001,113.32,75.45845,17692600
31-08-2001,113.400002,114.769997,113.129997,114.150002,76.011139,15985400
04-09-2001,113.849998,116.169998,113.370003,113.419998,75.525063,24473400
05-09-2001,113.699997,114.190002,111.949997,113.699997,75.711487,21477100
06-09-2001,112.650002,113.300003,110.769997,110.769997,73.76046,21653000
07-09-2001,110.019997,111.25,108.629997,108.720001,72.395378,33133900
10-09-2001,107.699997,110.349998,107.699997,110.050003,73.281013,23408700
17-09-2001,101,106.400002,100,104.300003,69.452148,32388700
18-09-2001,104.330002,105.300003,103.360001,104.050003,69.285667,22029200
19-09-2001,104.099998,104.5,98.559998,101.949997,67.887314,42771800
20-09-2001,100.400002,101.809998,98.559998,98.709999,65.729843,36210900
21-09-2001,94.279999,98.989998,93.800003,97.279999,65.020653,49782100
24-09-2001,99.720001,101.160004,99.059998,100.699997,67.306549,25549600
25-09-2001,100.75,102,99.900002,101.75,68.008369,25466200
26-09-2001,102.349998,102.400002,100.43,101.389999,67.767723,18587500
27-09-2001,101.25,102.290001,100,102.269997,68.355888,20536800
28-09-2001,102.980003,109.620003,102.5,104.440002,69.80632,21687200
01-10-2001,103.900002,104.32,102.830002,104.269997,69.69268,20457400
02-10-2001,104,105.580002,103.650002,105.580002,70.568306,19833100
03-10-2001,104.599998,107.879997,104.349998,107.349998,71.751305,32045800
04-10-2001,108.290001,108.970001,106.75,107.440002,71.81147,32674100
05-10-2001,107.25,107.620003,105.519997,107.230003,71.671104,29796100
08-10-2001,106.269997,107.300003,105.870003,106.529999,71.203255,12970300
09-10-2001,106.610001,106.75,105.599998,105.959999,70.822235,15976300
10-10-2001,105.800003,108.550003,105.519997,108.32,72.399658,19987400
11-10-2001,108.949997,110.300003,108.949997,110,73.522507,23006300
12-10-2001,109.150002,109.889999,107.300003,109.5,73.188347,31360500
15-10-2001,108.629997,109.449997,108.059998,109.300003,73.054688,16873000
16-10-2001,109.800003,110.610001,108.949997,109.989998,73.515862,15877100
17-10-2001,111.07,111.150002,107.650002,107.650002,71.951836,28542300
18-10-2001,107.82,108.160004,106.75,107.419998,71.798103,16510000
19-10-2001,107,107.910004,106.010002,107.349998,71.751305,21912500
22-10-2001,107.300003,109.57,107.209999,109.470001,73.168282,17540600
23-10-2001,109.959999,110.279999,108.379997,108.910004,72.794006,22062500
24-10-2001,108.980003,109.449997,108.220001,108.620003,72.600174,16065200
25-10-2001,107.449997,110.599998,106.739998,110.57,73.903503,27467900
26-10-2001,109.949997,111.790001,109.669998,110.32,73.736435,18623300
29-10-2001,110.160004,110.550003,107.449997,107.449997,71.818161,18727500
30-10-2001,107.349998,107.699997,105.559998,106.160004,70.955956,26178600
31-10-2001,106.900002,107.860001,105.800003,105.800003,70.715324,28124200
01-11-2001,106.599998,109.010002,105.699997,108.510002,72.526642,29806800
02-11-2001,108.440002,109.379997,107.870003,109.25,73.021278,17575900
05-11-2001,110.120003,111.089996,109.949997,110.68,73.97702,15929500
06-11-2001,110.349998,112.480003,109.849998,112.400002,75.126671,23245800
07-11-2001,111.769997,113.120003,111.639999,112.25,75.026413,19716000
08-11-2001,112.870003,114.080002,111.900002,112.599998,75.260345,22563500
09-11-2001,112.25,112.959999,111.440002,112.720001,75.340569,15895800
12-11-2001,111,112.650002,110,112.029999,74.879364,26068800
13-11-2001,113.440002,114.550003,113.18,114.550003,76.56369,15296200
14-11-2001,115.169998,115.400002,113.709999,114.660004,76.637215,17571300
15-11-2001,114.370003,115.18,113.93,114.870003,76.777542,19470200
16-11-2001,115.080002,115.099998,113.400002,114.360001,76.436691,18134900
19-11-2001,114.919998,115.849998,114.449997,115.769997,77.37912,13625400
20-11-2001,115.370003,115.800003,114.639999,114.800003,76.730782,16209700
21-11-2001,114.5,114.669998,113.510002,114.040001,76.222839,11470200
23-11-2001,114.040001,115.75,114,115.68,77.31897,6717100
26-11-2001,115.75,116.339996,115.07,115.93,77.486115,13726000
27-11-2001,115.620003,116.900002,114.089996,115.43,77.151871,19261400
28-11-2001,114.739998,115.169998,113.25,113.339996,75.754959,20195500
29-11-2001,113.660004,114.919998,113,114.870003,76.777542,16354700
30-11-2001,114.400002,114.910004,114.019997,114.050003,76.22953,13680300
03-12-2001,113.650002,114.080002,113.010002,113.370003,75.774994,15220400
04-12-2001,113.919998,115.300003,113.349998,115.290001,77.058304,17239900
05-12-2001,115.610001,118,115.559998,117.400002,78.468605,25204000
06-12-2001,117.339996,117.940002,116.93,117.339996,78.428482,17972900
07-12-2001,116.900002,117.089996,115.699997,116.559998,77.907173,18857800
10-12-2001,115.849998,116.389999,114.349998,114.379997,76.450089,13862700
11-12-2001,114.900002,115.720001,113.900002,114.150002,76.296341,20833300
12-12-2001,114.550003,114.779999,113.110001,114.279999,76.383224,16171500
13-12-2001,113.449997,113.699997,112.040001,112.059998,74.899414,19026700
14-12-2001,112.330002,113.489998,112,113.129997,75.614594,16721900
17-12-2001,112.989998,114.360001,112.900002,114.300003,76.396614,13925900
18-12-2001,114.629997,115.150002,114.339996,114.980003,76.851128,13663700
19-12-2001,114.089996,115.919998,114,115.790001,77.392494,20143400
20-12-2001,115.5,115.800003,114.550003,114.650002,76.630539,14867900
21-12-2001,115.029999,115.07,114.199997,114.949997,77.095306,14037700
24-12-2001,114.830002,115.040001,114.610001,114.730003,76.947746,5728800
26-12-2001,114.650002,116.209999,114.650002,115.360001,77.370323,10304800
27-12-2001,115.300003,116.080002,115.25,116.059998,77.83979,9407300
28-12-2001,116.290001,116.75,115.919998,116,77.799561,10593800
31-12-2001,116.150002,116.389999,114.230003,114.300003,76.65937,14619500
02-01-2002,115.110001,115.75,113.809998,115.529999,77.484306,18651900
03-01-2002,115.650002,116.949997,115.540001,116.839996,78.362923,15743000
04-01-2002,117.169998,117.980003,116.550003,117.620003,78.886086,20140700
07-01-2002,117.699997,117.989998,116.559998,116.790001,78.329399,13106500
08-01-2002,116.790001,117.059998,115.970001,116.519997,78.148285,12683700
09-01-2002,116.68,117.779999,115.339996,115.57,77.511139,16610300
10-01-2002,115.690002,116.349998,115.300003,116.080002,77.85321,12823400
11-01-2002,116.209999,116.279999,114.699997,114.940002,77.088631,13708400
14-01-2002,114.650002,114.839996,113.959999,114.220001,76.605736,12301100
15-01-2002,114.550003,115.389999,113.900002,115.150002,77.229424,20219900
16-01-2002,114.300003,114.400002,112.690002,112.82,75.666756,17067000
17-01-2002,113.760002,114.239998,113.400002,113.669998,76.236816,17283400
18-01-2002,113,113.849998,112.669998,113.150002,75.888077,17028000
22-01-2002,113.75,113.93,112.019997,112.370003,75.36496,11689300
23-01-2002,112.629997,113.550003,112.019997,113.230003,75.941742,12438900
24-01-2002,113.639999,114.25,113.32,113.580002,76.176498,12142800
25-01-2002,113.120003,114.18,113.040001,113.550003,76.156364,12810700
28-01-2002,113.900002,114.190002,112.919998,113.860001,76.364273,10589200
29-01-2002,113.849998,114.129997,110.050003,110.279999,73.963226,27720800
30-01-2002,110.389999,113.389999,108.400002,111.870003,75.02961,34711800
31-01-2002,112.150002,113.300003,111.620003,113.18,75.908226,19909200
01-02-2002,113.089996,113.300003,112.169998,112.650002,75.552765,15838500
04-02-2002,112.230003,112.230003,109.440002,109.849998,73.674835,24243400
05-02-2002,109.400002,110.489998,108.529999,109.169998,73.218781,33614000
06-02-2002,109.650002,109.739998,108.059998,108.699997,72.903534,29486000
07-02-2002,108.720001,109.860001,108,108.019997,72.447472,23445400
08-02-2002,108.629997,110.75,108.300003,110.089996,73.835793,19277800
11-02-2002,110.050003,111.639999,109.82,111.440002,74.741226,18792400
12-02-2002,110.959999,111.709999,110.029999,111.089996,74.506462,13942500
13-02-2002,111.480003,112.540001,111.349998,112.269997,75.297897,16781100
14-02-2002,112.510002,112.970001,111.589996,112.059998,75.157043,20453800
15-02-2002,112.150002,112.239998,110.709999,110.889999,74.372391,18366800
19-02-2002,110.150002,110.290001,108.610001,108.760002,72.943787,15988100
20-02-2002,109.050003,110.589996,107.82,110.589996,74.171127,29242800
21-02-2002,109.93,110.629997,108.260002,108.300003,72.635277,26288600
22-02-2002,108.349998,109.940002,107.870003,109.639999,73.533997,26572900
25-02-2002,109.739998,111.809998,109.699997,111.449997,74.747925,17458700
26-02-2002,111.599998,112.040001,110.57,111.220001,74.593666,22346500
27-02-2002,111.959999,112.860001,110.650002,111.650002,74.882065,28597900
28-02-2002,111.830002,112.75,111.029999,111.150002,74.546707,23755400
01-03-2002,111.720001,113.849998,111.510002,113.739998,76.283798,26273600
04-03-2002,113.900002,115.989998,113.650002,115.75,77.631889,27184600
