Date,SPY,GLD,TLT,^VIX,CL,FinQuarter,Financial Quarter Date Start,JHDUSRGDPBR
08-05-2020,292.440002,160.419998,163.979996,27.98,24.74,Q2-2020,01-04-2020,1
11-05-2020,292.5,159.419998,162.699997,27.57,24.14,Q2-2020,01-04-2020,1
12-05-2020,286.670013,160.039993,164.369995,33.040001,25.78,Q2-2020,01-04-2020,1
13-05-2020,281.600006,161.580002,165.520004,35.279999,25.29,Q2-2020,01-04-2020,1
14-05-2020,284.970001,163.009995,167.139999,32.610001,27.56,Q2-2020,01-04-2020,1
15-05-2020,286.279999,163.929993,166.710007,31.889999,29.43,Q2-2020,01-04-2020,1
18-05-2020,295,162.690002,163.050003,29.299999,31.82,Q2-2020,01-04-2020,1
19-05-2020,291.970001,164.259995,163.660004,30.530001,32.5,Q2-2020,01-04-2020,1
20-05-2020,296.929993,164.649994,164.149994,27.99,33.49,Q2-2020,01-04-2020,1
21-05-2020,294.880005,162.25,164.559998,29.530001,33.92,Q2-2020,01-04-2020,1
22-05-2020,295.440002,163.210007,165.550003,28.16,33.25,Q2-2020,01-04-2020,1
26-05-2020,299.079987,160.889999,163.330002,28.01,34.35,Q2-2020,01-04-2020,1
27-05-2020,303.529999,161.179993,163.029999,27.620001,32.81,Q2-2020,01-04-2020,1
28-05-2020,302.970001,161.720001,162.429993,28.59,33.71,Q2-2020,01-04-2020,1
29-05-2020,304.320007,162.910004,163.589996,27.51,35.49,Q2-2020,01-04-2020,1
01-06-2020,305.549988,163.660004,162.279999,28.23,35.44,Q2-2020,01-04-2020,1
02-06-2020,308.079987,162.600006,161.690002,26.84,36.81,Q2-2020,01-04-2020,1
03-06-2020,312.179993,159.600006,159.539993,25.66,37.29,Q2-2020,01-04-2020,1
04-06-2020,311.359985,161.279999,157.229996,25.809999,37.41,Q2-2020,01-04-2020,1
05-06-2020,319.339996,158.009995,156.110001,24.52,39.55,Q2-2020,01-04-2020,1
08-06-2020,323.200012,159.720001,156.710007,25.809999,38.19,Q2-2020,01-04-2020,1
09-06-2020,320.790009,161.259995,158.490005,27.57,38.94,Q2-2020,01-04-2020,1
10-06-2020,319,163.570007,160.839996,27.57,39.6,Q2-2020,01-04-2020,1
11-06-2020,300.609985,162.389999,163.880005,40.790001,36.34,Q2-2020,01-04-2020,1
12-06-2020,304.209991,162.619995,162.300003,36.09,36.26,Q2-2020,01-04-2020,1
15-06-2020,307.049988,162.330002,162.389999,34.400002,37.12,Q2-2020,01-04-2020,1
16-06-2020,312.959991,162.25,159.899994,33.669998,38.38,Q2-2020,01-04-2020,1
17-06-2020,311.660004,162.559998,160.559998,33.470001,37.96,Q2-2020,01-04-2020,1
18-06-2020,311.779999,162.240005,162.259995,32.939999,38.84,Q2-2020,01-04-2020,1
19-06-2020,308.640015,164.029999,162.389999,35.119999,39.75,Q2-2020,01-04-2020,1
22-06-2020,310.619995,165.089996,162.410004,31.77,40.46,Q2-2020,01-04-2020,1
23-06-2020,312.049988,166.479996,161.300003,31.370001,40.37,Q2-2020,01-04-2020,1
24-06-2020,304.089996,165.899994,163.029999,33.84,38.01,Q2-2020,01-04-2020,1
25-06-2020,307.350006,165.800003,163.5,32.220001,38.72,Q2-2020,01-04-2020,1
26-06-2020,300.049988,166.539993,165.25,34.73,38.49,Q2-2020,01-04-2020,1
29-06-2020,304.459991,166.630005,164.729996,31.780001,39.7,Q2-2020,01-04-2020,1
30-06-2020,308.359985,167.369995,163.929993,30.43,39.27,Q2-2020,01-04-2020,1
01-07-2020,310.519989,166.619995,163.419998,28.620001,39.82,Q3-2020,01-07-2020,0
02-07-2020,312.230011,166.979996,163.589996,27.68,40.65,Q3-2020,01-07-2020,0
06-07-2020,317.049988,167.979996,162.919998,27.940001,40.63,Q3-2020,01-07-2020,0
07-07-2020,313.779999,169.039993,165.210007,29.43,40.62,Q3-2020,01-07-2020,0
08-07-2020,316.179993,170.089996,164.550003,28.08,40.9,Q3-2020,01-07-2020,0
09-07-2020,314.380005,169.630005,167.169998,29.26,39.62,Q3-2020,01-07-2020,0
10-07-2020,317.589996,169.190002,166.330002,27.290001,40.55,Q3-2020,01-07-2020,0
13-07-2020,314.839996,169.399994,166.880005,32.189999,40.1,Q3-2020,01-07-2020,0
14-07-2020,318.920013,170.190002,167.119995,29.52,40.29,Q3-2020,01-07-2020,0
15-07-2020,321.850006,170.339996,166.339996,27.76,41.2,Q3-2020,01-07-2020,0
16-07-2020,320.790009,168.729996,167.130005,28,40.75,Q3-2020,01-07-2020,0
17-07-2020,321.720001,170.119995,166.779999,25.68,40.59,Q3-2020,01-07-2020,0
20-07-2020,324.320007,170.940002,167.190002,24.459999,40.81,Q3-2020,01-07-2020,0
21-07-2020,325.01001,173,167.289993,24.84,41.96,Q3-2020,01-07-2020,0
22-07-2020,326.859985,175.630005,167.789993,24.32,41.9,Q3-2020,01-07-2020,0
23-07-2020,322.959991,177.179993,169.75,26.08,41.07,Q3-2020,01-07-2020,0
24-07-2020,320.880005,178.699997,169.740005,25.84,41.29,Q3-2020,01-07-2020,0
27-07-2020,323.220001,182.229996,169.110001,24.74,41.6,Q3-2020,01-07-2020,0
28-07-2020,321.170013,183.75,170.279999,25.440001,41.04,Q3-2020,01-07-2020,0
29-07-2020,325.119995,185.130005,169.990005,24.1,41.27,Q3-2020,01-07-2020,0
30-07-2020,323.959991,183.759995,171.110001,24.76,39.92,Q3-2020,01-07-2020,0
31-07-2020,326.519989,185.429993,171,24.459999,40.27,Q3-2020,01-07-2020,0
03-08-2020,328.790009,185.639999,169.949997,24.280001,41.01,Q3-2020,01-07-2020,0
04-08-2020,330.059998,189.589996,171.570007,23.76,41.7,Q3-2020,01-07-2020,0
05-08-2020,332.109985,191.350006,170.070007,22.99,42.19,Q3-2020,01-07-2020,0
06-08-2020,334.329987,193.889999,171.020004,22.65,41.95,Q3-2020,01-07-2020,0
07-08-2020,334.570007,190.809998,169.880005,22.209999,41.22,Q3-2020,01-07-2020,0
10-08-2020,335.570007,190.149994,169.119995,22.129999,41.94,Q3-2020,01-07-2020,0
11-08-2020,332.799988,179.940002,167.110001,24.030001,41.61,Q3-2020,01-07-2020,0
12-08-2020,337.440002,179.100006,165.589996,22.280001,42.67,Q3-2020,01-07-2020,0
13-08-2020,336.829987,183.330002,163.820007,22.129999,42.24,Q3-2020,01-07-2020,0
14-08-2020,336.839996,182.539993,163.179993,22.049999,42.01,Q3-2020,01-07-2020,0
17-08-2020,337.910004,186.5,163.589996,21.35,42.89,Q3-2020,01-07-2020,0
18-08-2020,338.640015,188.179993,164.759995,21.51,42.89,Q3-2020,01-07-2020,0
19-08-2020,337.230011,182.240005,163.729996,22.540001,42.93,Q3-2020,01-07-2020,0
20-08-2020,338.279999,183.5,165.210007,22.719999,42.58,Q3-2020,01-07-2020,0
21-08-2020,339.480011,182.029999,166.199997,22.540001,42.34,Q3-2020,01-07-2020,0
24-08-2020,342.920013,181,165.929993,22.370001,42.62,Q3-2020,01-07-2020,0
25-08-2020,344.119995,181.220001,164.660004,22.030001,43.35,Q3-2020,01-07-2020,0
26-08-2020,347.570007,183.360001,164.029999,23.27,43.39,Q3-2020,01-07-2020,0
27-08-2020,348.329987,181.240005,161.240005,24.469999,43.04,Q3-2020,01-07-2020,0
28-08-2020,350.579987,184.389999,161.119995,22.959999,42.97,Q3-2020,01-07-2020,0
31-08-2020,349.309998,184.830002,162.190002,26.41,42.61,Q3-2020,01-07-2020,0
01-09-2020,352.600006,185.050003,163.860001,26.120001,42.76,Q3-2020,01-07-2020,0
02-09-2020,357.700012,182.619995,165.419998,26.57,41.51,Q3-2020,01-07-2020,0
03-09-2020,345.390015,181.139999,165.889999,33.599998,41.37,Q3-2020,01-07-2020,0
04-09-2020,342.570007,181.639999,162.740005,30.75,39.77,Q3-2020,01-07-2020,0
08-09-2020,333.209991,181.289993,163.740005,31.459999,36.76,Q3-2020,01-07-2020,0
09-09-2020,339.790009,183.050003,163.300003,28.809999,38.05,Q3-2020,01-07-2020,0
10-09-2020,333.890015,182.460007,164.130005,29.709999,37.3,Q3-2020,01-07-2020,0
11-09-2020,334.059998,182.449997,164.479996,26.870001,37.33,Q3-2020,01-07-2020,0
14-09-2020,338.459991,183.889999,164.470001,25.85,37.26,Q3-2020,01-07-2020,0
15-09-2020,340.170013,183.449997,164.070007,25.59,38.28,Q3-2020,01-07-2020,0
16-09-2020,338.820007,183.970001,163.580002,26.040001,40.16,Q3-2020,01-07-2020,0
17-09-2020,335.839996,182.960007,164.080002,26.459999,40.97,Q3-2020,01-07-2020,0
18-09-2020,330.649994,183.199997,163.570007,25.83,41.11,Q3-2020,01-07-2020,0
21-09-2020,326.970001,179.520004,164.399994,27.780001,39.31,Q3-2020,01-07-2020,0
22-09-2020,330.299988,178.649994,164.270004,26.860001,39.6,Q3-2020,01-07-2020,0
23-09-2020,322.640015,174.789993,164.490005,28.58,39.93,Q3-2020,01-07-2020,0
24-09-2020,323.5,175.440002,165.119995,28.51,40.31,Q3-2020,01-07-2020,0
25-09-2020,328.730011,174.940002,165.119995,26.379999,40.25,Q3-2020,01-07-2020,0
28-09-2020,334.190002,176.699997,164.649994,26.190001,40.6,Q3-2020,01-07-2020,0
29-09-2020,332.369995,178.190002,164.839996,26.27,39.29,Q3-2020,01-07-2020,0
30-09-2020,334.890015,177.119995,163.259995,26.370001,40.22,Q3-2020,01-07-2020,0
01-10-2020,337.040009,178.699997,163.360001,26.700001,38.72,Q4-2020,01-10-2020,0
02-10-2020,333.839996,178.539993,162.75,27.629999,37.05,Q4-2020,01-10-2020,0
05-10-2020,339.76001,179.410004,159.570007,27.959999,39.22,Q4-2020,01-10-2020,0
06-10-2020,334.929993,177.300003,160.429993,29.48,40.67,Q4-2020,01-10-2020,0
07-10-2020,340.76001,177.220001,159.259995,28.059999,39.95,Q4-2020,01-10-2020,0
08-10-2020,343.779999,177.850006,160.119995,26.360001,41.19,Q4-2020,01-10-2020,0
09-10-2020,346.850006,181.080002,160.089996,25,40.6,Q4-2020,01-10-2020,0
12-10-2020,352.429993,180.559998,160.600006,25.07,39.43,Q4-2020,01-10-2020,0
13-10-2020,350.130005,177.720001,161.75,26.07,40.2,Q4-2020,01-10-2020,0
14-10-2020,347.929993,178.270004,162.119995,26.4,41.04,Q4-2020,01-10-2020,0
15-10-2020,347.5,178.919998,161.839996,26.969999,40.96,Q4-2020,01-10-2020,0
16-10-2020,347.290009,178.300003,161.389999,27.41,40.88,Q4-2020,01-10-2020,0
19-10-2020,342.01001,178.389999,160.779999,29.18,40.83,Q4-2020,01-10-2020,0
20-10-2020,343.380005,179.25,159.25,29.35,41.46,Q4-2020,01-10-2020,0
21-10-2020,342.730011,180.600006,158.699997,28.65,40.03,Q4-2020,01-10-2020,0
22-10-2020,344.609985,178.830002,157.050003,28.110001,40.64,Q4-2020,01-10-2020,0
23-10-2020,345.779999,178.639999,158.009995,27.549999,39.85,Q4-2020,01-10-2020,0
26-10-2020,339.390015,178.550003,159.479996,32.459999,38.56,Q4-2020,01-10-2020,0
27-10-2020,338.220001,179.020004,160.550003,33.349998,39.57,Q4-2020,01-10-2020,0
28-10-2020,326.660004,176.130005,160.699997,40.279999,37.39,Q4-2020,01-10-2020,0
29-10-2020,329.980011,175.399994,159.139999,37.59,36.17,Q4-2020,01-10-2020,0
30-10-2020,326.540009,176.199997,157.570007,38.02,35.79,Q4-2020,01-10-2020,0
02-11-2020,330.200012,177.910004,158.580002,37.130001,36.81,Q4-2020,01-10-2020,0
03-11-2020,336.029999,178.919998,157.660004,35.549999,37.66,Q4-2020,01-10-2020,0
04-11-2020,343.540009,178.820007,161.080002,29.57,39.15,Q4-2020,01-10-2020,0
05-11-2020,350.23999,182.929993,161.360001,27.58,38.79,Q4-2020,01-10-2020,0
06-11-2020,350.160004,183.190002,159.410004,24.860001,37.14,Q4-2020,01-10-2020,0
09-11-2020,354.559998,175.080002,156.059998,25.75,40.29,Q4-2020,01-10-2020,0
10-11-2020,354.040009,175.660004,155.160004,24.799999,41.36,Q4-2020,01-10-2020,0
11-11-2020,356.670013,174.899994,155.720001,23.450001,41.45,Q4-2020,01-10-2020,0
12-11-2020,353.209991,175.960007,158.369995,25.35,41.12,Q4-2020,01-10-2020,0
13-11-2020,358.100006,177.160004,158.160004,23.1,40.13,Q4-2020,01-10-2020,0
16-11-2020,362.570007,177.149994,157.779999,22.450001,41.34,Q4-2020,01-10-2020,0
17-11-2020,360.619995,176.5,158.809998,22.709999,41.43,Q4-2020,01-10-2020,0
18-11-2020,356.279999,175.490005,159.270004,23.84,41.82,Q4-2020,01-10-2020,0
19-11-2020,357.779999,175.160004,160.089996,23.110001,41.74,Q4-2020,01-10-2020,0
20-11-2020,355.329987,175.690002,161.509995,23.700001,42.15,Q4-2020,01-10-2020,0
23-11-2020,357.459991,172.229996,160.770004,22.66,43.06,Q4-2020,01-10-2020,0
24-11-2020,363.220001,169.589996,159.169998,21.639999,44.91,Q4-2020,01-10-2020,0
25-11-2020,362.660004,169.509995,158.679993,21.25,45.71,Q4-2020,01-10-2020,0
27-11-2020,363.670013,167.789993,160.220001,20.84,45.53,Q4-2020,01-10-2020,0
30-11-2020,362.059998,166.669998,160.020004,20.57,45.34,Q4-2020,01-10-2020,0
01-12-2020,366.019989,170.179993,157.5,20.77,44.55,Q4-2020,01-10-2020,0
02-12-2020,366.790009,171.460007,156.25,21.17,45.28,Q4-2020,01-10-2020,0
03-12-2020,366.690002,172.809998,157.509995,21.280001,45.64,Q4-2020,01-10-2020,0
04-12-2020,369.850006,172.320007,155.199997,20.790001,46.26,Q4-2020,01-10-2020,0
07-12-2020,369.089996,174.889999,156.600006,21.299999,45.76,Q4-2020,01-10-2020,0
08-12-2020,370.170013,175.5,157.339996,20.68,45.6,Q4-2020,01-10-2020,0
09-12-2020,366.850006,172.5,156.820007,22.27,45.52,Q4-2020,01-10-2020,0
10-12-2020,366.730011,172.169998,158.210007,22.52,46.78,Q4-2020,01-10-2020,0
11-12-2020,366.299988,172.490005,158.770004,23.309999,46.57,Q4-2020,01-10-2020,0
14-12-2020,364.660004,171.539993,158.330002,24.719999,46.99,Q4-2020,01-10-2020,0
15-12-2020,369.589996,173.940002,157.800003,22.889999,47.62,Q4-2020,01-10-2020,0
16-12-2020,370.170013,174.899994,157.380005,22.5,47.82,Q4-2020,01-10-2020,0
17-12-2020,372.23999,176.740005,156.800003,21.93,48.36,Q4-2020,01-10-2020,0
18-12-2020,369.179993,176.440002,156.330002,21.57,49.1,Q4-2020,01-10-2020,0
21-12-2020,367.859985,175.880005,156.949997,25.16,47.74,Q4-2020,01-10-2020,0
22-12-2020,367.23999,174.490005,157.759995,24.23,47.02,Q4-2020,01-10-2020,0
23-12-2020,367.570007,175.649994,156.669998,23.309999,48.12,Q4-2020,01-10-2020,0
24-12-2020,369,176.350006,157.289993,21.530001,48.23,Q4-2020,01-10-2020,0
28-12-2020,372.170013,175.710007,157.360001,21.700001,47.62,Q4-2020,01-10-2020,0
29-12-2020,371.459991,176.350006,157.160004,23.08,48,Q4-2020,01-10-2020,0
30-12-2020,371.98999,177.699997,157.5,22.77,48.4,Q4-2020,01-10-2020,0
31-12-2020,373.880005,178.360001,157.729996,22.75,48.52,Q4-2020,01-10-2020,0
04-01-2021,368.790009,182.330002,157.539993,26.969999,47.62,Q1-2021,01-01-2021,0
05-01-2021,371.329987,182.869995,156.369995,25.34,49.93,Q1-2021,01-01-2021,0
06-01-2021,373.549988,179.899994,153.160004,25.07,50.63,Q1-2021,01-01-2021,0
07-01-2021,379.100006,179.479996,151.809998,22.370001,50.83,Q1-2021,01-01-2021,0
08-01-2021,381.26001,173.339996,151.320007,21.559999,52.24,Q1-2021,01-01-2021,0
11-01-2021,378.690002,173,151.070007,24.08,52.25,Q1-2021,01-01-2021,0
12-01-2021,378.769989,174.119995,150.949997,23.33,53.21,Q1-2021,01-01-2021,0
13-01-2021,379.790009,173.369995,152.649994,22.209999,52.91,Q1-2021,01-01-2021,0
14-01-2021,378.459991,173.279999,151.220001,23.25,53.57,Q1-2021,01-01-2021,0
15-01-2021,375.700012,171.130005,151.820007,24.34,52.36,Q1-2021,01-01-2021,0
19-01-2021,378.649994,172.580002,152.309998,23.24,52.98,Q1-2021,01-01-2021,0
20-01-2021,383.890015,175.389999,152.460007,21.58,53.24,Q1-2021,01-01-2021,0
21-01-2021,384.23999,175.279999,151.389999,21.32,53.13,Q1-2021,01-01-2021,0
22-01-2021,382.880005,173.899994,151.880005,21.91,52.27,Q1-2021,01-01-2021,0
25-01-2021,384.390015,174.050003,153.669998,23.190001,52.77,Q1-2021,01-01-2021,0
26-01-2021,383.790009,173.619995,153.380005,23.02,52.61,Q1-2021,01-01-2021,0
27-01-2021,374.410004,172.520004,153.770004,37.209999,52.85,Q1-2021,01-01-2021,0
28-01-2021,377.630005,172.679993,152.919998,30.209999,52.34,Q1-2021,01-01-2021,0
29-01-2021,370.070007,172.610001,152,33.09,52.2,Q1-2021,01-01-2021,0
01-02-2021,376.230011,174.229996,152,30.24,53.55,Q1-2021,01-01-2021,0
02-02-2021,381.549988,172.110001,151.020004,25.559999,54.76,Q1-2021,01-01-2021,0
03-02-2021,381.850006,171.850006,149.679993,22.91,55.69,Q1-2021,01-01-2021,0
04-02-2021,386.190002,168.149994,149.279999,21.77,56.23,Q1-2021,01-01-2021,0
05-02-2021,387.709991,169.809998,148.029999,20.870001,56.85,Q1-2021,01-01-2021,0
08-02-2021,390.51001,171.520004,148.679993,21.24,57.97,Q1-2021,01-01-2021,0
09-02-2021,390.25,172.080002,148.789993,21.629999,58.36,Q1-2021,01-01-2021,0
10-02-2021,390.079987,172.710007,149.779999,21.99,58.68,Q1-2021,01-01-2021,0
11-02-2021,390.709991,171.210007,148.960007,21.25,58.24,Q1-2021,01-01-2021,0
12-02-2021,392.640015,170.690002,147.110001,19.969999,59.47,Q1-2021,01-01-2021,0
16-02-2021,392.299988,168.240005,144.869995,21.459999,60.05,Q1-2021,01-01-2021,0
17-02-2021,392.390015,166.330002,145.789993,21.5,61.14,Q1-2021,01-01-2021,0
18-02-2021,390.720001,166.320007,145.199997,22.49,60.52,Q1-2021,01-01-2021,0
19-02-2021,390.029999,167.009995,143.270004,22.049999,59.24,Q1-2021,01-01-2021,0
22-02-2021,387.029999,169.509995,142.179993,23.450001,61.49,Q1-2021,01-01-2021,0
23-02-2021,387.5,169.119995,141.770004,23.110001,61.67,Q1-2021,01-01-2021,0
24-02-2021,391.769989,169,140.839996,21.34,63.22,Q1-2021,01-01-2021,0
25-02-2021,382.329987,165.820007,138.539993,28.889999,63.53,Q1-2021,01-01-2021,0
26-02-2021,380.359985,161.809998,143.119995,27.950001,61.5,Q1-2021,01-01-2021,0
01-03-2021,389.579987,161.529999,141.059998,23.35,60.64,Q1-2021,01-01-2021,0
02-03-2021,386.540009,162.410004,141.070007,24.1,59.75,Q1-2021,01-01-2021,0
03-03-2021,381.420013,160.619995,139.539993,26.67,61.28,Q1-2021,01-01-2021,0
04-03-2021,376.700012,159.039993,138.639999,28.57,63.83,Q1-2021,01-01-2021,0
05-03-2021,383.630005,159.139999,138.910004,24.66,66.09,Q1-2021,01-01-2021,0
08-03-2021,381.720001,157.490005,137.830002,25.469999,65.05,Q1-2021,01-01-2021,0
09-03-2021,387.170013,160.839996,139.740005,24.030001,64.01,Q1-2021,01-01-2021,0
10-03-2021,389.579987,161.660004,140.020004,22.559999,64.44,Q1-2021,01-01-2021,0
11-03-2021,393.529999,161.520004,139.009995,21.91,66.02,Q1-2021,01-01-2021,0
12-03-2021,394.059998,161.490005,136.059998,20.690001,65.61,Q1-2021,01-01-2021,0
15-03-2021,396.410004,162.199997,136.860001,20.030001,65.39,Q1-2021,01-01-2021,0
16-03-2021,395.910004,162.350006,136.309998,19.790001,64.8,Q1-2021,01-01-2021,0
17-03-2021,397.26001,163.509995,135.289993,19.23,64.6,Q1-2021,01-01-2021,0
18-03-2021,391.480011,162.559998,133.919998,21.58,60,Q1-2021,01-01-2021,0
19-03-2021,389.480011,163.240005,134.75,20.950001,61.42,Q1-2021,01-01-2021,0
22-03-2021,392.589996,163,136.259995,18.879999,61.55,Q1-2021,01-01-2021,0
23-03-2021,389.5,161.809998,137.490005,20.299999,57.76,Q1-2021,01-01-2021,0
24-03-2021,387.519989,162.369995,138.229996,21.200001,61.18,Q1-2021,01-01-2021,0
25-03-2021,389.700012,161.779999,137.139999,19.809999,58.56,Q1-2021,01-01-2021,0
26-03-2021,395.980011,162.240005,136.660004,18.860001,60.97,Q1-2021,01-01-2021,0
29-03-2021,395.779999,160.309998,135.5,20.74,61.56,Q1-2021,01-01-2021,0
30-03-2021,394.730011,157.570007,136.210007,19.610001,60.55,Q1-2021,01-01-2021,0
31-03-2021,396.329987,159.960007,135.449997,19.4,59.16,Q1-2021,01-01-2021,0
01-04-2021,400.609985,161.979996,137.509995,17.33,61.45,Q2-2021,01-04-2021,0
05-04-2021,406.359985,161.919998,136.910004,17.91,58.65,Q2-2021,01-04-2021,0
06-04-2021,406.119995,163.220001,137.839996,18.120001,59.33,Q2-2021,01-04-2021,0
07-04-2021,406.589996,162.759995,136.880005,17.16,59.77,Q2-2021,01-04-2021,0
08-04-2021,408.519989,164.509995,138.009995,16.950001,59.6,Q2-2021,01-04-2021,0
09-04-2021,411.48999,163.270004,137.509995,16.690001,59.32,Q2-2021,01-04-2021,0
12-04-2021,411.640015,162.279999,137.449997,16.91,59.7,Q2-2021,01-04-2021,0
13-04-2021,412.859985,163.429993,138.479996,16.65,60.18,Q2-2021,01-04-2021,0
14-04-2021,411.450012,162.720001,138.039993,16.99,63.15,Q2-2021,01-04-2021,0
15-04-2021,415.869995,165.350006,140.350006,16.57,63.46,Q2-2021,01-04-2021,0
16-04-2021,417.26001,166.350006,139.259995,16.25,63.13,Q2-2021,01-04-2021,0
19-04-2021,415.209991,165.889999,138.860001,17.290001,63.38,Q2-2021,01-04-2021,0
20-04-2021,412.170013,166.479996,139.5,18.68,62.44,Q2-2021,01-04-2021,0
21-04-2021,416.070007,168.130005,139.779999,17.5,61.35,Q2-2021,01-04-2021,0
22-04-2021,412.269989,167.039993,140.389999,18.709999,61.43,Q2-2021,01-04-2021,0
23-04-2021,416.73999,166.399994,140.059998,17.33,62.14,Q2-2021,01-04-2021,0
26-04-2021,417.609985,166.839996,139.860001,17.639999,61.91,Q2-2021,01-04-2021,0
27-04-2021,417.519989,166.419998,138.639999,17.559999,62.94,Q2-2021,01-04-2021,0
28-04-2021,417.399994,166.910004,138.729996,17.280001,63.86,Q2-2021,01-04-2021,0
29-04-2021,420.059998,166.220001,138.320007,17.610001,65.01,Q2-2021,01-04-2021,0
30-04-2021,417.299988,165.660004,138.639999,18.610001,63.58,Q2-2021,01-04-2021,0
03-05-2021,418.200012,167.809998,138.520004,18.309999,64.49,Q2-2021,01-04-2021,0
04-05-2021,415.619995,166.580002,139.460007,19.48,65.69,Q2-2021,01-04-2021,0
05-05-2021,415.75,167.270004,139.690002,19.15,65.63,Q2-2021,01-04-2021,0
06-05-2021,419.070007,170.059998,139.919998,18.389999,64.71,Q2-2021,01-04-2021,0
07-05-2021,422.119995,171.589996,139.229996,16.690001,64.9,Q2-2021,01-04-2021,0
10-05-2021,417.940002,172.110001,137.820007,19.66,64.92,Q2-2021,01-04-2021,0
11-05-2021,414.209991,172.139999,137.039993,21.84,65.28,Q2-2021,01-04-2021,0
12-05-2021,405.410004,170.429993,135.600006,27.59,66.08,Q2-2021,01-04-2021,0
13-05-2021,410.279999,171.130005,135.809998,23.129999,63.82,Q2-2021,01-04-2021,0
14-05-2021,416.579987,172.690002,137.080002,18.809999,65.37,Q2-2021,01-04-2021,0
17-05-2021,415.519989,174.699997,136.789993,19.719999,66.27,Q2-2021,01-04-2021,0
18-05-2021,411.940002,175.039993,136.440002,21.34,65.49,Q2-2021,01-04-2021,0
19-05-2021,410.859985,175.160004,136.110001,22.18,63.36,Q2-2021,01-04-2021,0
20-05-2021,415.279999,175.960007,137.229996,20.67,62.05,Q2-2021,01-04-2021,0
21-05-2021,414.940002,176.039993,137.669998,20.15,63.58,Q2-2021,01-04-2021,0
24-05-2021,419.170013,176.350006,138.179993,18.4,66.05,Q2-2021,01-04-2021,0
25-05-2021,418.23999,177.949997,139.460007,18.84,66.07,Q2-2021,01-04-2021,0
26-05-2021,419.070007,177.639999,139.220001,17.360001,66.21,Q2-2021,01-04-2021,0
27-05-2021,419.290009,177.710007,138.660004,16.74,66.85,Q2-2021,01-04-2021,0
28-05-2021,420.040009,178.380005,138.440002,16.76,66.32,Q2-2021,01-04-2021,0
01-06-2021,419.670013,177.899994,138.210007,17.9,67.72,Q2-2021,01-04-2021,0
02-06-2021,420.329987,178.770004,138.529999,17.48,68.83,Q2-2021,01-04-2021,0
03-06-2021,418.769989,175.270004,138.009995,18.040001,68.81,Q2-2021,01-04-2021,0
04-06-2021,422.600006,177.160004,139.899994,16.42,69.62,Q2-2021,01-04-2021,0
07-06-2021,422.190002,177.869995,139.470001,16.42,69.23,Q2-2021,01-04-2021,0
08-06-2021,422.279999,177.320007,140.449997,17.07,70.05,Q2-2021,01-04-2021,0
09-06-2021,421.649994,176.979996,141.690002,17.889999,69.96,Q2-2021,01-04-2021,0
10-06-2021,423.609985,177.740005,142.539993,16.1,70.29,Q2-2021,01-04-2021,0
11-06-2021,424.309998,175.740005,142.309998,15.65,70.91,Q2-2021,01-04-2021,0
14-06-2021,425.26001,174.710007,141.220001,16.389999,70.88,Q2-2021,01-04-2021,0
15-06-2021,424.480011,174.050003,141.050003,17.02,72.12,Q2-2021,01-04-2021,0
16-06-2021,422.109985,171.110001,140.929993,18.15,72.15,Q2-2021,01-04-2021,0
17-06-2021,421.970001,165.850006,143.039993,17.75,71.04,Q2-2021,01-04-2021,0
18-06-2021,414.920013,164.929993,145.729996,20.700001,71.64,Q2-2021,01-04-2021,0
21-06-2021,420.859985,166.949997,143.289993,17.889999,73.66,Q2-2021,01-04-2021,0
22-06-2021,423.109985,166.25,143.639999,16.66,73.06,Q2-2021,01-04-2021,0
23-06-2021,422.600006,166.139999,143.270004,16.32,73.08,Q2-2021,01-04-2021,0
24-06-2021,425.100006,166.039993,143.5,15.97,73.3,Q2-2021,01-04-2021,0
25-06-2021,426.609985,166.589996,142.009995,15.62,74.05,Q2-2021,01-04-2021,0
28-06-2021,427.470001,166.580002,143.470001,15.76,72.91,Q2-2021,01-04-2021,0
29-06-2021,427.700012,164.830002,143.710007,16.02,72.98,Q2-2021,01-04-2021,0
30-06-2021,428.059998,165.630005,144.350006,15.83,73.47,Q2-2021,01-04-2021,0
01-07-2021,430.429993,166.199997,144.169998,15.48,75.23,Q3-2021,01-07-2021,0
02-07-2021,433.720001,167.289993,145.039993,15.07,75.16,Q3-2021,01-07-2021,0
06-07-2021,432.929993,168.119995,146.740005,16.440001,73.37,Q3-2021,01-07-2021,0
07-07-2021,434.459991,168.759995,148.039993,16.200001,72.2,Q3-2021,01-07-2021,0
08-07-2021,430.920013,168.649994,148.619995,19,72.94,Q3-2021,01-07-2021,0
09-07-2021,435.519989,169.210007,146.529999,16.18,74.56,Q3-2021,01-07-2021,0
12-07-2021,437.079987,169,146.339996,16.17,74.1,Q3-2021,01-07-2021,0
13-07-2021,435.589996,169.220001,145.220001,17.120001,75.25,Q3-2021,01-07-2021,0
14-07-2021,436.23999,171.039993,146.869995,16.33,73.13,Q3-2021,01-07-2021,0
15-07-2021,434.75,171.070007,148.490005,17.01,71.65,Q3-2021,01-07-2021,0
16-07-2021,431.339996,169.410004,148.210007,18.450001,71.81,Q3-2021,01-07-2021,0
19-07-2021,424.970001,169.610001,151.460007,22.5,66.42,Q3-2021,01-07-2021,0
